id	en	zh	context	status
#str_300239	Do you require reinforcements?	需要增援吗？		review
#str_300240	I repeat. Do you require reinforcements?	重复，需要增援吗？	building_b @ building_b	review
#str_300241	Negative. The situation is under control.	不需要。局势已在掌控之中。	building_b @ building_b	review
#str_300242	Private, whats your status?	列兵，你那边什么情况？		review
#str_300243	Its a difficult job, sir.	这活儿不好干，长官。		review
#str_300244	Son, I got two dozen Marines anxious to frag some Strogg and this door is keeping them from their fun.	小子，我这儿有二十几个陆战队员正等着杀 Strogg 解闷呢，就这扇门扫了他们的兴。		review
#str_300245	Another moment sir. Got it!	再等一下，长官。开了！		review
#str_300246	Good job. Lets go, Marines!	干得好。出发，陆战队员们！		review
#str_300247	Hey, back it up. The torch is here.	嘿，都让让，切割枪来了。		review
#str_300248	Ahhh... aaaaah... uuuuh...	（死亡音）	building_b @ building_b	done
#str_300249	Hang on. Helps comin.	撑住，救援就来。	building_b @ building_b	review
#str_300250	{scared}Medic! I NEED A MEDIC!	{scared}医疗兵！快来医疗兵！		review
#str_300251	Seal it! Seal the damn window now!	封上！马上把那扇该死的窗户封上！	building_b @ building_b	review
#str_300252	Where the hell did that come from?	那玩意儿到底是从哪儿冒出来的？	building_b @ building_b	review
#str_300253	Dont know. But we better inform the Sarge.	不知道。但最好报告中士。	building_b @ building_b	review
#str_300254	Sarge, we got movement on the scanner.	中士，扫描仪上有动静。	building_b @ building_b	review
#str_300255	Okay, be sure to lay down suppressing...	好，记得进行火力压制……	building_b @ building_b	review
#str_300256	{scared}Shit. {furrow}You almost got your freakin head ventilated.	{scared}妈的。{furrow}你脑袋差点被打出个窟窿。		review
#str_300257	Marines, take your positions! We got company.	陆战队员们，各就各位！有敌人来了。	building_b @ building_b	review
#str_300258	Scanners clean. Whatever it was, its gone.	扫描仪没信号。不管那是什么，已经走了。	building_b @ building_b	review
#str_300259	Hey! HEY!! Turn on your freakin comm link!	嘿！嘿！！把你那该死的通讯器打开！	building_b @ building_b	review
#str_300260	Theres your objective, Corporal. Get to that console and deactivate the defense grid.	目标就在那儿，下士。到那个控制台前，关掉防御网。	building_b @ building_b	review
#str_300261	This is Famine Convoy, grid is down.	这里是「饥荒」车队，防御网已瘫痪。	building_b @ building_b	review
#str_300262	This is Pestilence Convoy, grid is down.	这里是「瘟疫」车队，防御网已瘫痪。	building_b @ building_b	review
#str_300263	This is War. The Defense Grid is fully deactivated.	这里是「战争」车队。防御网已完全关闭。	building_b @ building_b	review
#str_300264	Shit! Weve been spotted by Strogg fliers! Theyre coming in for a...	该死！我们被 Strogg 飞行器发现了！它们正俯冲过来……	building_b @ building_b	review
#str_300265	War. Come in. War, please respond.	「战争」车队，请回答。「战争」车队，请回应。	building_b @ building_b	review
#str_300266	Kane, we're movin out before the Strogg finds our convoy. We've left a hover tank for you. Grab it and you'll be able to rendezvous with us in no time. Bidwell, out.	Kane，趁 Strogg 还没发现车队，我们先行出发了。给你留了一辆悬浮坦克，开上它很快就能赶上我们。Bidwell 完毕。	building_b @ building_b	review
#str_300267	Wait here. Jones, you take point.	在这儿等着。Jones，你打头。	building_b @ building_b	review
#str_300268	Gaahhh!	（受伤音）		done
#str_300269	Primary lock is cut.	主锁已切开。	building_b @ building_b	review
#str_300270	Secondary lock is cut.	副锁已切开。	building_b @ building_b	review
#str_300271	Cutting final interlock.	正在切最后一道联锁。	building_b @ building_b	review
#str_300272	Done.	搞定。	building_b @ building_b	review
#str_300273	{scared}Were gonna lose this war. I can feel it.	{scared}这场仗我们要输。我有预感。		review
#str_300274	{furrow}Dont you be talkin like that.	{furrow}别说这种丧气话。		review
#str_300275	{scared}Hey, youve heard the news from the front. You know how bad things are.	{scared}嘿，前线的消息你也听到了。情况有多糟你心里清楚。		review
#str_300276	{furrow}I dont know nothin. I do my job and shut the hell up. Just like you should.	{furrow}我什么都不知道。我只管干好自己的活，闭紧嘴巴。你也该这样。		review
#str_300277	Youre part of the Rhino Squad, arent ya? Is it true Sledge over there killed a Strogg with nothing but a lead pipe?	你是犀牛小队的吧？那边那个 Sledge，真用一根铅管干掉过一个 Strogg？		review
#str_300278	I heard he did it with his bare hands.	我听说他是赤手空拳干掉的。	building_b @ building_b	review
#str_300279	Hang on, we got Strogg moving in for the kill!	抓稳了，Strogg 冲上来了，要下死手！	building_b @ building_b	review
#str_300280	Ramming speed!	全速撞过去！	building_b @ building_b	review
#str_300281	Keep back! We're coming in fast!	都让开！我们要冲进来了！	building_b @ building_b	review
#str_300282	Take positions! This zone is hot!	各就各位！这里是交战区！	building_b @ building_b	review
#str_300283	Hey, Kane!	嘿，Kane！	building_b @ building_b	review
#str_300284	You must be my escort. Nice of you to show up. Lead the way back to this door they want cut.	你就是护送我的人吧。可算露面了。带路吧，去他们要切开的那扇门。		review
#str_300285	What are you standing around for? Lead me to the door Im supposed to cut!	还傻站着干什么？带我去我该切的那扇门！		review
#str_300286	Troops are waitin on us, Marine. Get me to that door pronto.	部队都在等咱们呢，大兵。赶紧带我去那扇门。	building_b @ building_b	review
#str_300287	Damn it! You have to get me to the door Im supposed to cut!	该死！你得带我去我该切的那扇门！		review
#str_300288	You go ahead and get Newberry to the door they need opened.	你先走，把 Newberry 带到那扇要开的门那儿去。	building_b @ building_b	review
#str_300289	Don't worry about us. We're stayin' right here.	别担心我们，我们就守在这儿。	building_b @ building_b	review
#str_300290	Really, kid. Get going.	真的，小子，快走吧。	building_b @ building_b	review
#str_300291	Thanks for getting us out of there. I thought we were goners.	多谢把我们救出来。我还以为我们死定了。		review
#str_300292	We were trapped in the tunnel because the power went out and locked us in.	断电把门全锁死了，我们被困在隧道里出不来。		review
#str_300293	We must have been stuck in that section of tunnel for over three hours.	我们在那段隧道里少说困了三个多小时。		review
#str_300294	Ah, Corporal Kane. You continue to surprise me by staying alive. Go to Lieutenant Voss in that control room. He has orders for you.	啊，Kane 下士。你还活着，真是一次次让我意外。去那间控制室找 Voss 中尉，他有命令给你。		review
#str_300295	I don't think it is wise to keep Lieutenant Voss waiting. He is in that control room.	让 Voss 中尉久等可不明智。他就在那间控制室里。		review
#str_300296	I advise you to go see lutenant Voss immediately.	我建议你立刻去见 Voss 中尉。		review
#str_300297	{furrow}Corporal, go see lutenant Voss now!	{furrow}下士，马上去见 Voss 中尉！		review
#str_300298	Rhino Squad, huh? You guys are supposed to be pretty badass.	犀牛小队？听说你们都是狠角色。	building_b @ building_b	review
#str_300299	{puzzled}Yeah, did Rhino really save Austin, back when the Strogg attacked Earth?	{puzzled}对了，当年 Strogg 打地球的时候，奥斯汀真是犀牛小队救下来的？		review
#str_300300	Rodriguez, Singer. Go to containment door twelve. I am running a test.	Rodriguez、Singer，去十二号隔离门。我要做个测试。		review
#str_300301	Rodger that.	收到。	building_b @ building_b	review
#str_300302	{happy}Glad you made it back, Kane. {idle}Strauss, what's our situation?	{happy}很高兴你回来了，Kane。{idle}Strauss，现在什么情况？		review
#str_300303	I now control almost all containment doors. We cannot reach the controls to turn off the laser fence. The security door is locked and I cannot open it from here.	隔离门现在几乎都归我控制了。但我们够不到关闭激光栅栏的控制装置——安全门锁着，我在这边打不开。	building_b @ building_b	review
#str_300304	That's where you come in, Kane. Get down to Sub entrance one and free the engineering team that's trapped. Then escort one of the engineers up here to cut through that door. Take Singer and Rodriguez with you. Good luck.	所以就轮到你了，Kane。下到一号副入口，救出被困的工程队，然后护送一名工程师上来切开那扇门。带上 Singer 和 Rodriguez。祝你好运。		review
#str_300305	You've got your orders, Kane. Move out.	命令已经下了，Kane。出发。	building_b @ building_b	review
#str_300306	{furrow}Kane, what are you doing here? Get down to Sub Entrance One. We need that engineer ASAP!	{furrow}Kane，你还在这儿干什么？快下到一号副入口。我们急需那位工程师！		review
#str_300307	{furrow}Damn it, Kane. Get to Sub Entrance One now!	{furrow}该死，Kane。立刻去一号副入口！		review
#str_300308	This Strogg technology is very complex. I'm much too busy to talk.	这套 Strogg 技术非常复杂，我忙得没空闲聊。	building_b @ building_b	review
#str_300309	I have no time to chat. Leave me alone.	我没时间闲扯。别烦我。	building_b @ building_b	review
#str_300310	{furrow}Go away!	{furrow}走开！		review
#str_300311	{furrow}Why don't you take a step back?	{furrow}你就不能退后一步吗？		review
#str_300312	{furrow}You're gettin' on my nerves, Soldier.	{furrow}你惹毛我了，大兵。		review
#str_300313	{furrow}Please, do not crowd me.	{furrow}拜托，别挤过来。		review
#str_300314	{furrow}I have no time for your games. Get away from me.	{furrow}我没工夫陪你玩，离我远点。		review
#str_300315	Just got orders from lutenant Voss. We're accompanying you to Sub Entrance one.	刚接到 Voss 中尉的命令，我们陪你去一号副入口。		review
#str_300316	About damn time we get to frag some squibs.	妈的，可算能宰几个杂碎了。	building_b @ building_b	review
#str_300317	Okay, Strauss. Open the door.	好了，Strauss，开门吧。	building_b @ building_b	review
#str_300318	I will be locking the door behind you.	你们过去之后，我会把门锁上。	building_b @ building_b	review
